city,latitude,longitude,name,zip,state
Knightstown,39.842311,-85.558075,Burger King,46148,IN
Sparta,38.140063,-89.702961,Taco Bell,62286,IL
Washington,38.65292,-87.1564,Taco Bell,47501,IN
Washington,38.652427,-87.173223,Wendy's,47501,IN
Washington,38.6525,-87.159,KFC,47501,IN
New Castle,39.9293,-85.3822,Hardee's,47362,IN
Hartford City,40.46702,-85.36996,KFC,47348,IN
Hartford City,40.474987,-85.370014,McDonald's,47348,IN
Hartford City,40.46784,-85.37071,Burger King,47348,IN
Jasper,38.39,-86.94046,McDonald's,47546,IN
Jasper,38.388536,-86.94134,Hardee's,47546,IN
Jasper,38.429209,-86.937962,McDonald's,47546,IN
Jasper,38.42206,-86.93746,Taco Bell,47546,IN
Jasper,38.4243,-86.9384,Arby's,47546,IN
Jasper,38.421469,-86.937959,Wendy's,47546,IN
Huntingburg,38.30632,-86.955407,Wendy's,47542,IN
Knox,41.285035,-86.621124,Taco Bell,46534,IN
Knox,41.28997,-86.620692,Burger King,46534,IN
Knox,41.283913,-86.620656,McDonald's,46534,IN
Kokomo,40.440727,-86.125661,McDonald's,46902,IN
Huntington,40.899199,-85.510062,Wendy's,46750,IN
Huntington,40.89996,-85.50649,Arby's,46750,IN
Huntington,40.89861,-85.512132,Taco Bell,46750,IN
Huntington,40.8993,-85.5128,KFC,46750,IN
Richmond,39.82504,-84.92668,SUBWAY,47374,IN
Richmond,39.829752,-84.878772,McDonald's,47374,IN
Richmond,39.832972,-84.823831,McDonald's,47374,IN
Madison,38.77471,-85.402911,McDonald's,47250,IN
Madison,38.775923,-85.386949,Taco Bell,47250,IN
Madison,38.77444,-85.39452,KFC,47250,IN
Madison,38.771439,-85.414048,Arby's,47250,IN
Terre Haute,39.507388,-87.386481,McDonald's,47805,IN
Columbus,39.21091,-85.87885,Chick-Fil-A,47201,IN
Michigan City,41.70429,-86.894904,Rally's,46360,IN
Michigan City,41.708991,-86.870692,McDonald's,46360,IN
Michigan City,41.67418,-86.89441,KFC,46360,IN
Vandalia,38.97776,-89.09886,Burger King,62471,IL
Vandalia,38.9773,-89.1008,Wendy's,62471,IL
Vandalia,38.969,-89.1294,KFC,62471,IL
Vandalia,38.97671,-89.10115,McDonald's,62471,IL
North Vernon,39.015661,-85.639238,Arby's,47265,IN
Owensboro,37.74894,-87.11394,McDonalds,42301,KY
Owensboro,37.725335,-87.124052,Arby's,42301,KY
Norristown,40.14046,-75.31142,Arby's,19401,PA
O Fallon,38.750336,-90.739075,Subway,63368,MO
O Fallon,38.760892,-90.700771,Subway,63368,MO
O Fallon,38.80078,-90.73469,Wendy's,63366,MO
Chesterfield,38.66727,-90.61713,McDonald's,63005,MO
Chesterfield,38.66228,-90.61835,Goodcents Deli Fresh Subs,63005,MO
Saint Charles,38.789722,-90.56517,Wendy's,63303,MO
Saint Charles,38.73953,-90.63443,McDonald's,63304,MO
Lake Saint Louis,38.76755,-90.78449,SONIC Drive In,63367,MO
Roanoke,33.002341,-97.220698,Whataburger,76262,TX
Saint Paul,45.015375,-92.987484,SUBWAY,55109,MN
Bessemer,33.336959,-86.922153,McDonald's,35022,AL
Farmington,44.640165,-93.145004,SUBWAY,55024,MN
Waynesboro,39.754377,-77.575475,McDonald's,17268,PA
Winchester,39.21977,-78.13362,McDonald's,22603,VA
Shippensburg,40.054057,-77.513818,McDonald's,17257,PA
O Fallon,38.77769,-90.69922,White Castle,63368,MO
O Fallon,38.79161,-90.69736,Wendy's,63366,MO
Lake Zurich,42.20734,-88.11221,Culver's,60047,IL
Port Saint Lucie,27.264207,-80.404501,Taco Bell,34953,FL
Port Saint Lucie,27.26408,-80.4012,McDonalds,34953,FL
Mandeville,30.3649,-90.0652,Wendy's,70448,LA
Covington,30.443621,-90.142917,Wendy's,70433,LA
Covington,30.440295,-90.081234,Wendy's,70433,LA
Oklahoma City,35.54911,-97.61955,Arby's,73132,OK
Oklahoma City,35.54601,-97.61229,Church's Chicken,73132,OK
Homestead,40.4041,-79.9145,KFC,15120,PA
Washington,42.78473,-83.01217,Wendy's,48095,MI
Harrison Township,42.571037,-82.85178,McDonald's,48045,MI
Wyoming,42.88514,-85.71075,Jimmy John's,49519,MI
Williamsburg,37.266415,-76.681261,McDonald's,23185,VA
Grand Rapids,42.91102,-85.65282,Taco Bell,49548,MI
Lincoln,41.904474,-71.40855,SUBWAY,2865,RI
Fort Myers,26.547327,-81.80159,Wendy's,33912,FL
Scarborough,43.62477,-70.34391,KFC / Taco Bell,4074,ME
Gastonia,35.25931,-81.21692,McDonald's,28052,NC
Matthews,35.1418,-80.6237,McDonald's,28104,NC
Douglasville,33.723988,-84.76282,Popeyes Louisiana Kitchen,30135-1511,GA
Julian,33.07805,-116.602018,Jacks Grocery,92036,CA
Elyria,41.3668,-82.1107,Taco Bell,44035,OH
Berea,41.366417,-81.853273,Mr Hero,44017,OH
Cleveland,41.3691,-81.8051,Wendy's,44130,OH
Mentor,41.708485,-81.36118,Wendy's,44060,OH
North Royalton,41.313693,-81.735507,Mr Hero,44133,OH
Flint,43.008953,-83.654232,McDonald's,48503,MI
Jackson,35.67237,-88.85303,Krystal,38305,TN
Fort Gratiot,43.024558,-82.456357,Taco Bell,48059,MI
Jackson,35.65661,-88.82798,Chick-fil-A,38305,TN
Port Charlotte,27.012185,-82.143438,Arby's,33948,FL
New York,40.71518,-74.010994,Chipotle Mexican Grill,10007,NY
New York,40.753251,-73.995938,SUBWAY®,10001,NY
Sparks,39.55793,-119.70621,Ernie's All American Burger,89434,NV
Houston,29.888506,-95.58129,Whataburger,77040,TX
Jackson,40.137972,-74.294591,McDonald's,8527,NJ
Howell,40.15559,-74.23059,Taco Bell,7731,NJ
Howell,40.14301,-74.2257,Wendy's,7731,NJ
Brick,40.07787,-74.1175,McDonald's,8724,NJ
Freehold,40.223153,-74.269146,Windmill Gourmet Fast Foods,7728,NJ
Hazleton,40.98072,-76.01655,Wendy's,18202,PA
Hazleton,40.94101,-76.02612,SONIC Drive In,18202,PA
West Bridgewater,42.01248,-71.05128,Wendy's,2379,MA
Austin,30.30274,-97.93614,SUBWAY,78738,TX
Marlton,39.878395,-74.920383,b.good,8053,NJ
Trenton,40.24679,-74.76851,Boston Market,8638,NJ
Manitowoc,44.0755,-87.7016,Arby's,54220,WI
Denham Springs,30.48206,-90.95461,McDonald's,70726,LA
Denham Springs,30.45677,-90.95636,McDonald's,70726,LA
Denham Springs,30.4682,-90.95707,Sonic Drive-In,70726,LA
Denham Springs,30.48393,-90.95201,Taco Bell,70726,LA
Painted Post,42.149852,-77.106502,Arby's,14870,NY
Petersburg,37.20475,-77.46073,McDonald's,23803,VA
Petersburg,37.197495,-77.465198,Hardee's,23803,VA
Irwin,40.32349,-79.70007,Dairy Queen,15642,PA
Fredericksburg,38.315601,-77.450599,McDonald's,22405,VA
Fredericksburg,38.23403,-77.50437,Wendy's,22407,VA
Fredericksburg,38.225912,-77.503549,Arby's,22408,VA
Algonquin,42.16384,-88.28372,McDonald's,60102,IL
Fredericksburg,38.293087,-77.521158,Taco Bell,22407,VA
Luray,38.665386,-78.450006,Hardee's,22835,VA
Luray,38.66185,-78.49038,McDonald's,22835,VA
Toms River,39.955442,-74.16509,Wendy's,8753,NJ
Toms River,39.97638,-74.13836,Burger King,8753,NJ
Toms River,39.957365,-74.171087,McDonald's,8753,NJ
Toms River,39.9638635,-74.1958035,Burger King,8753,NJ
Toms River,39.953629,-74.159757,Taco Bell,8753,NJ
Toms River,39.963806,-74.18858,Dunkin Donuts,8753,NJ
Berkeley Springs,39.60654,-78.23841,McDonald's,25411,WV
Cortland,41.2768,-80.7747,McDonald's,44410,OH
Joppa,39.422525,-76.370389,Wendy's,21085,MD
Panama City Beach,30.208462,-85.86121,Moe's Original Bar B Que,32413,FL
Stillwater,45.040564,-92.839791,Culver's,55082,MN
Saint Peters,38.79583,-90.576622,White Castle,63376,MO
Saint Peters,38.801817,-90.620046,McDonald's,63376,MO
Saint Charles,38.744511,-90.6345,Taco Bell,63304,MO
Saint Charles,38.75157,-90.587704,Taco Bell,63304,MO
Saint Charles,38.73989,-90.61634,Subway,63304,MO
Arnold,38.43936,-90.37797,Jimmy John's,63010,MO
O Fallon,38.80416,-90.70057,Taco Bell,63366,MO
O Fallon,38.762602,-90.699963,Taco Bell,63368,MO
O Fallon,38.79953,-90.734,Jack in the Box,63366,MO
Saint Charles,38.762184,-90.5322,SONIC Drive In,63303,MO
Chambersburg,39.94021,-77.62872,Chick-fil-A,17201,PA
Saint Charles,38.78059,-90.5299,Penn Station East Coast Subs,63303,MO
Chambersburg,39.934121,-77.649992,Hardee's,17201,PA
Winchester,39.15941,-78.17008,Chick-fil-A,22601,VA
Shippensburg,40.06049,-77.49657,Wendy's,17257,PA
O Fallon,38.79998936,90.73405594,Dairy Queen,63366,MO
Chambersburg,39.93047,-77.71513,Burger King,17202,PA
Franklin,39.49735,-84.33605,Sonic Drive-In,45005,OH
Auburn,38.94177,-121.09574,McDonald's,95603,CA
Auburn,38.925359,-121.055592,Burger King,95603,CA
Shingle Springs,38.6573,-120.9689,Carl's Jr.,95682,CA
Placerville,38.705418,-120.826918,McDonald's,95667,CA
Quincy,42.246413,-70.976131,Pizza Hut,2169,MA
Port Saint Lucie,27.25746,-80.41731,Wendy's,34953,FL
Port Saint Lucie,27.2589,-80.3748,Burger King,34953,FL
Mandeville,30.41165,-90.04163,McDonald's,70471,LA
Ponchatoula,30.439137,-90.456197,Taco Bell,70454,LA
Mandeville,30.36434,-90.06232,McDonald's,70448,LA
Covington,30.47199,-90.1121,SONIC Drive In,70433,LA
Burlington,48.50665,-122.33746,SUBWAY,98233,WA
Pontiac,42.621022,-83.249393,Arby's,48341,MI
Westford,42.566574,-71.42193,SUBWAY,1886,MA
Gloucester,37.39888,-76.5259,Chick-fil-A,23061,VA
Williamsburg,37.252436,-76.764116,McDonald's,23185,VA
Williamsburg,37.258989,-76.739963,Taco Bell,23185,VA
Gloucester,37.39375,-76.52721,McDonald's,23061,VA
Williamsburg,37.27292,-76.68311,McDonald's,23185,VA
Williamsburg,37.24692,-76.6577,Taco Bell,23185,VA
Williamsburg,37.266412,-76.681256,Wendy's,23185,VA
Williamsburg,37.295612,-76.72605,Cook Out,23185,VA
Seaside,36.609207,-121.835724,In-N-Out Burger,93955,CA
Ringwood,41.0857,-74.2632,McDonald's,7456,NJ
Flint,43.060113,-83.764716,Arby's,48504,MI
Trenton,42.126823,-83.186123,McDonald's,48183,MI
Flat Rock,42.1071,-83.2859,McDonalds,48134,MI
Trenton,42.13836,-83.24969,Jimmy John's,48183,MI
Flat Rock,42.108283,-83.285871,Taco Bell,48134,MI
Jackson,35.65783,-88.82853,KFC,38305,TN
Cleveland,41.38531,-81.770546,Wendy's,44130,OH
Mentor,41.70893,-81.36069,Mr. Hero,44060,OH
Marysville,40.233753,-83.34849,Jimmy John's,43040,OH
Port Saint Lucie,27.31325,-80.39907,Taco Bell,34986,FL
Port Saint Lucie,27.3109,-80.4055,McDonald's,34986,FL
Port Angeles,48.10589,-123.39795,Jimmy John's,98362,WA
Sturtevant,42.6969,-87.8692,Arby's,53177,WI
Raynham,41.9058,-71.0472,Taco Bell,2767,MA
Redlands,34.063455,-117.2243,Jack in the Box,92373,CA
Redlands,34.055192,-117.176228,Del Taco,92373,CA
Redlands,34.0549,-117.1756,McDonald's,92373,CA
Redlands,34.0555,-117.1757,Jack in the Box,92373,CA
Redlands,34.06323,-117.21016,Nick's Burgers,92373,CA
Redlands,34.062578,-117.221421,Wendy's,92373,CA
San Bernardino,34.162035,-117.334299,Taco Bell,92407,CA
San Bernardino,34.165232,-117.279699,Del Taco,92404,CA
San Bernardino,34.16862,-117.3158,Baker's Drive Thru,92407,CA
Manasquan,40.1253,-74.0457,Domino's Pizza,8736,NJ
Manasquan,40.12403,-74.06849,McDonald's,8736,NJ
Hazleton,40.98279,-75.98063,Burger King,18202,PA
Manasquan,40.112151,-74.07493,Jersey Mike's Subs,8736,NJ
Chagrin Falls,41.3898,-81.3402,McDonald's,44023,OH
Covington,33.60239,-83.85361,Wendy's,30014,GA
Midlothian,37.4429,-77.5838,Hardee's,23112,VA
Plainfield,39.7158,-86.36077,Arby's,46168,IN
Plainfield,39.71843,-86.35407,Chick-fil-A,46168,IN
Pelham,33.26731,-86.80972,SONIC Drive In,35124,AL
Birmingham,33.60165,-86.6397,Arby's,35235,AL
Spirit Lake,43.42008,-95.12565,Taco John's,51360,IA
Benton,34.580368,-92.573525,Taco Bell,72015,AR
El Cajon,32.845016,-116.883,Jack in the Box,92021,CA
Gray,33.00271,-83.548546,Krystal,31032,GA
Vermilion,41.40352,-82.36484,Taco Bell,44089,OH
Chambersburg,39.924369,-77.610269,Arby's,17201,PA
Waynesboro,39.74453,-77.55202,Burger King,17268,PA
Petersburg,37.20055,-77.332474,McDonald's,23803,VA
Palm Springs,33.84463,-116.524254,Taco Bell,92262,CA
Minneapolis,45.09317,-93.37735,McDonald's,55428,MN
Weaverville,35.704136,-82.57581,Sonic Drive-In,28787,NC
Saint Charles,38.7885,-90.514,Mc Donald's,63301,MO
Toms River,39.97094,-74.23638,Burger King,8755,NJ
Middletown,39.500007,-84.350646,Arby's,45042,OH
Auburn,38.935046,-121.092638,Carl's Jr.,95603,CA
Auburn,38.94174,-121.09626,Burger King,95603,CA
New Kensington,40.55191,-79.75692,McDonald's,15068,PA
Sheboygan,43.79238,-87.762928,Hardee's,53083,WI
Cortland,41.31702,-80.7322,Mcdonalds,44410,OH
Elysburg,40.8604,-76.55,McDonald's,17824,PA
Oak Park,41.89137,-87.80504,Mickey's Gyros & Ribs,60302,IL
Williamsburg,37.2469,-76.6577,KFC,23185,VA
Clearfield,41.0234,-78.41351,Long John Silvers,16830,PA
Elizabethtown,40.131209,-76.564718,Burger King,17022,PA
Lancaster,40.0294,-76.2368,Five Guys,17602,PA
Ephrata,40.1655,-76.1585,Five Guys,17522,PA
Manheim,40.118901,-76.379256,Sensenig Poultry LLC,17545,PA
Quarryville,39.894311,-76.173331,Burger King,17566,PA
Lancaster,40.037946,-76.268348,Burger King,17602,PA
Columbia,40.037999,-76.50859,Burger King,17512,PA
Fairborn,39.782786,-83.998372,Arby's,45324,OH
Westford,42.56663,-71.422005,Chipotle Mexican Grill,1886,MA
Elk River,45.31018,-93.55619,McDonald's,55330,MN
Bellefonte,40.914436,-77.761727,Burger King,16823,PA
Philipsburg,40.9032,-78.2321,McDonald's,16866,PA
Mechanicsburg,40.2385,-76.98073,Burger King,17050,PA
Mechanicsburg,40.23707,-76.9665,Five Guys,17050,PA
Slidell,30.30578,-89.82571,Chick-Fil-A,70460,LA
Lemoyne,40.240974,-76.888824,KFC,17043,PA
Mechanicsburg,40.243914,-76.993586,Wendy's,17050,PA
Carlisle,40.23308,-77.1429,McDonald's,17013,PA
Mechanicsburg,40.240824,-76.987116,McDonald's,17050,PA
Flint,43.06109,-83.76769,Taco Bell,48504,MI
Carlisle,40.23449,-77.13286,Waffle House,17013,PA
Elyria,41.37719,-82.07708,Rally's,44035,OH
Lemoyne,40.24093,-76.88811,Burger King,17043,PA
York,39.991176,-76.638125,McDonald's,17402,PA
Erie,42.05881,-80.089066,Five Guys,16509,PA
Bloomsburg,41.015629,-76.487872,Burger King,17815,PA
Bloomsburg,41.00847,-76.48565,McDonald's,17815,PA
Meadville,41.6408,-80.15157,Burger King,16335,PA
Canton,40.79671,-81.424,Jimmy John's,44708,OH
Fredericksburg,38.3328,-77.47836,Arby's,22405,VA
Fredericksburg,38.25609,-77.49807,Hardee's,22408,VA
Fredericksburg,38.34285,-77.49336,McDonald's,22406,VA
Gordonsville,37.979247,-78.210747,Arby's,22942,VA
Vail,39.62975,-106.41908,McDonald's,81657,CO
Eagle,39.70698,-106.84028,Burger King,81631,CO
Gulf Shores,30.266621,-87.689042,Arby's,36542,AL
Foley,30.39366,-87.68278,Taco Bell,36535,AL
York,39.9099,-76.682,KFC,17402,PA
Hanover,39.8228,-76.9978,KFC,17331,PA
Manasquan,40.127496,-74.067512,Wendy's,8736,NJ
Etters,40.152359,-76.819251,Burger King,17319,PA
Hanover,39.821199,-76.996353,Burger King,17331,PA
Cherry Hill,39.920652,-75.036506,Pei Wei,8002,NJ
Dover,40.512781,-81.455095,Taco Bell,44622,OH
Port Angeles,48.109656,-123.407724,Frugals,98362,WA
Kingsland,30.7919,-81.6728,Burger King,31548,GA
Temecula,33.520966,-117.16449,Jack in the Box,92590,CA
Hudson,44.9638,-92.7423,KFC,54016,WI
Bessemer,33.45148,-86.98399,Arby's,35023,AL
Bessemer,33.450315,-86.984261,McDonalds,35023,AL
Bessemer,33.45102,-86.98081,SONIC Drive In,35023,AL
Bessemer,33.45022,-86.98517,Captain D's,35023,AL
Kodak,35.97627,-83.60569,Krystal,37764,TN
Salisbury,35.613199,-80.520824,Bojangles' Famous Chicken 'n Biscuits,28147,NC
Seaside Heights,39.943445,-74.070475,Seaside Eatery,8751,NJ
Millville,39.4118,-75.03912,SUBWAY,8332,NJ
Toms River,39.984253,-74.18072,Chipotle Mexican Grill,8753,NJ
Minneapolis,45.110124,-93.302439,Taco Bell,55443,MN
Williamsport,41.247876,-76.992903,Burger King,17701,PA
Carson City,39.177388,-119.732214,Dairy Queen,89701,NV
Williamsport,41.23208,-77.018816,Burger King,17701,PA
Saint Louis,38.74788,-90.2802,Taco Bell,63136,MO
Saint Louis,38.768,-90.2808,McDonald's,63136,MO
Placerville,38.713013,-120.841778,Jack in the Box,95667,CA
Fredericksburg,38.268803,-77.547585,Chick-fil-A,22407,VA
Palm Springs,33.844678,-116.527884,McDonald's,92262,CA
Winchester,39.185748,-78.13283,Bojangles' Famous Chicken 'n Biscuits,22603,VA
East Ellijay,34.67684,-84.47796,Burger King,30539,GA
Westborough,42.282455,-71.64554,Chick-fil-A,1581,MA
Mechanicsburg,40.193278,-76.982469,Arby's,17055,PA
Coldwater,41.93722,-84.98335,Jimmy John's,49036,MI
Morgantown,39.64026,-79.95999,Subway,26505,WV
Waterford,42.636813,-83.326158,Arby's,48328,MI
Gloucester,37.39351,-76.52915,Sonic Drive-In,23061,VA
Southbridge,42.070287,-72.012211,McDonald's,1550,MA
Williamsburg,37.26755,-76.67702,Long John Silver's,23185,VA
Augusta,33.504425,-82.08886,Krystal,30907,GA
O Fallon,38.72449,-90.69746,Jimmy John's,63368,MO
Circle Pines,45.1567,-93.16275,Burger King,55014,MN
Augusta,33.46868,-82.075236,Krystal,30909,GA
Winston Salem,36.1851,-80.2745,Cook Out,27105,NC
Flint,43.060732,-83.768417,Burger King,48504,MI
Flat Rock,42.1075,-83.2856,KFC,48134,MI
Covington,30.44499,-90.082,Chick-Fil-A,70433,LA
Columbia,34.03046,-81.04266,Burger King,29203,SC
Greenville,34.8469,-82.34,Waffle House,29607,SC
Greenville,34.8666,-82.46541,Burger King,29611,SC
Clinton,34.4561,-81.8794,SONIC Drive In,29325,SC
Greenville,34.8496,-82.3382,Burger King,29607,SC
Greenville,34.82024,-82.34066,Burger King,29607,SC
West Columbia,33.9818,-81.1034,Waffle House,29169,SC
Camden,34.2216,-80.5969,Waffle House,29020,SC
Camden,34.2463,-80.617,Wendy's,29020,SC
Elgin,34.168644,-80.798079,Bojangles' Famous Chicken 'n Biscuits,29045,SC
Columbia,34.1156,-80.8859,KFC,29223,SC
West Columbia,33.93454,-81.07737,Waffle House,29169,SC
Washington,42.78,-83.0147,Arby's,48095,MI
Saluda,34.00629,-81.77103,Burger King,29138,SC
Columbia,33.953622,-80.92525,Burger King,29209,SC
Columbia,34.0757,-81.1588,Fazoli's,29212,SC
Lexington,33.98369,-81.25937,Burger King,29072,SC
West Columbia,33.95903,-81.09132,Burger King,29169,SC
Lexington,33.9312,-81.29073,Burger King,29072,SC
Harrisburg,40.2608,-76.8819,Arby's,17101,PA
Homestead,25.49946,-80.41326,Pollo Tropical,33033,FL
Gastonia,35.233111,-81.168816,Taco Bell,28054,NC
Gastonia,35.25307,-81.177,Arby's,28054,NC
Cleveland,41.373432,-81.8241,Arby's,44130,OH
Berea,41.372625,-81.86958,Arby's,44017,OH
Flint,43.0582,-83.7334,Popeye's Chicken & Biscuits,48504,MI
Belleville,38.51665,-89.95607,Captain D's,62221,IL
Cincinnati,39.2863,-84.4856,White Castle,45246,OH
Cincinnati,39.28241,-84.4859,Wendy's,45240,OH
Cincinnati,39.29191,-84.39403,Wendy's,45241,OH
Cincinnati,39.093762,-84.264364,Arby's,45245,OH
West Chester,39.352805,-84.370795,Arby's,45069,OH
Cincinnati,39.09424,-84.26359,White Castle,45245,OH
Cincinnati,39.128339,-84.519822,Jimmy John's,45219,OH
Cincinnati,39.24698,-84.59638,McDonald's,45239,OH
New York,40.71105,-74.006714,Dunkin' Donuts,10038,NY
Pittston,41.307007,-75.764046,McDonald's,18640,PA
Pittston,41.314323,-75.75517,Wendy's,18640,PA
Nashua,42.70296,-71.44067,Chick-fil-A,3060,NH
Gainesville,38.79202,-77.60659,Chick-fil-A,20155,VA
Coopersville,43.058379,-85.95701,McDonald's,49404,MI
Grandville,42.88046,-85.75656,Wetzel's Pretzels,49418,MI
Philadelphia,40.02819,-75.09894,Chick-fil-A,19124,PA
Murfreesboro,35.856238,-86.403573,Hardee's,37129,TN
Mount Juliet,36.16653,-86.51374,Chick-fil-A,37122,TN
Stillwater,45.03343,-92.84765,Taco John's,55082,MN
Joliet,41.5626,-88.1606,McDonald's,60435,IL
Cincinnati,39.232649,-84.590518,Penn Station East Coast Subs,45251,OH
Cincinnati,39.222592,-84.587042,McDonald's,45239,OH
Florence,38.98971,-84.63746,Rally's,41042,KY
Florence,38.97455,-84.66138,McDonald's,41042,KY
Florence,38.97497,-84.6609,Taco Bell,41042,KY
Florence,39.00039,-84.65409,Taco Bell,41042,KY
Cincinnati,39.112875,-84.574661,McDonald's,45205,OH
Florence,39.0177,-84.6347,Wendy's,41042,KY
Florence,39.00464,-84.62074,Taco Bell,41042,KY
Florence,38.96591,-84.67671,Wendy's,41042,KY
Hamilton,39.396718,-84.552878,Taco Bell,45011,OH
Hamilton,39.39664,-84.55194,White Castle,45011,OH
Hamilton,39.39867,-84.55872,McDonald's,45011,OH
Hamilton,39.42329,-84.59265,Taco Bell,45013,OH
Hamilton,39.42297,-84.59373,Sonic Drive-In,45013,OH
Hamilton,39.3973,-84.5524,Wendy's,45011,OH
Hamilton,39.423607,-84.584287,Arby's,45013,OH
West Chester,39.354932,-84.460769,Arby's,45069,OH
Fairfield,39.347332,-84.54015,McDonald's,45014,OH
Chehalis,46.67812,-122.96267,McDonald's,98532,WA
New Braunfels,29.71574,-98.15941,Chick-Fil-A,78132,TX
Georgetown,38.22842,-84.53414,Jimmy John's,40324,KY
Wooster,40.803141,-81.934837,Arby's,44691,OH
Yucaipa,34.02768,-117.11845,Baker's Drive Thru,92399,CA
Crestline,34.244,-117.2779,McDonald's,92325,CA
Coopersville,43.05871,-85.956215,Taco Bell,49404,MI
Coopersville,43.0582,-85.9563,Arby's,49404,MI
Lake Villa,42.408966,-88.004703,Wendy's,60046,IL
Portage,41.5506,-87.1792,Five Guys,46368,IN
Belleville,38.517085,-89.952127,Taco Bell,62221,IL
Waterloo,38.357516,-90.154486,Taco Bell,62298,IL
Angola,41.67208,-85.00039,Wendy's,46703,IN
Angola,41.656873,-84.999536,McDonald's,46703,IN
Angola,41.653552,-84.999541,Taco Bell,46703,IN
Angola,41.63448,-85.04393,McDonald's,46703,IN
Sandusky,41.406591,-82.662311,Ryan's,44870,OH
Kenner,29.979813,-90.243657,McDonald's,70062,LA
Gettysburg,39.817071,-77.236157,McDonald's,17325,PA
Butler,41.00028945,74.35602581,Dairy Queen,7405,NJ
Cincinnati,39.1629,-84.42109,Steak 'n Shake,45209,OH
Sheboygan,43.773724,-87.73449,Jimmy John's,53083,WI
Hamilton,39.39046,-84.5082,Wendy's,45011,OH
Hamilton,39.3877,-84.50079,Chick-fil-A,45011,OH
Cincinnati,39.28024,-84.56369,McDonald's,45240,OH
Cincinnati,39.17093,-84.42193,White Castle,45213,OH
Cincinnati,39.158363,-84.53903,White Castle,45223,OH
Cincinnati,39.16197,-84.53976,Taco Bell,45223,OH
Fairfield,39.30684,-84.48716,Wendy's,45014,OH
Cincinnati,39.2858,-84.4666,Steak 'n Shake,45246,OH
West Chester,39.35428,-84.36743,McDonald's,45069,OH
West Chester,39.352685,-84.366298,Taco Bell,45069,OH
Hamilton,39.405907,-84.52212,McDonald's,45011,OH
West Chester,39.353763,-84.460833,Taco Bell,45069,OH
West Chester,39.348083,-84.39433,White Castle,45069,OH
West Chester,39.34703,-84.39458,Sonic Drive-In,45069,OH
West Chester,39.34934,-84.46092,Wendy's,45069,OH
Loveland,39.2529,-84.2967,Wendy's,45140,OH
Cincinnati,39.09469,-84.266534,Taco Bell,45245,OH
Cincinnati,39.09611,-84.27813,SONIC Drive In,45245,OH
Monroe,39.44111,-84.33921,McDonald's,45050,OH
Fairfield,39.3491,-84.5422,Long John Silvers,45014,OH
Amelia,39.04684,-84.24551,McDonald's,45102,OH
Loveland,39.253805,-84.2951,Taco Bell,45140,OH
Joliet,41.552012,-88.08789,McDonald's,60435,IL
Dundee,41.959298,-83.674106,Arby's,48131,MI
Dundee,41.95843,-83.6686,Wendy's,48131,MI
Dundee,41.9583,-83.6678,Taco Bell,48131,MI
Anderson,40.102042,-85.711478,Wendy's,46011,IN
Anderson,40.10121,-85.71078,Taco Bell,46011,IN
Heber City,40.5012,-111.41327,Granny's Drive-In,84032,UT
